State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,11-02-2024,2338,2531,2434
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,18-02-2024,3418,3721,3569
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,25-02-2024,4376,4816,4596
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,03-03-2024,1849,2237,2043
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,10-03-2024,4746,5202,4974
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,17-03-2024,3519,3628,3573
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,24-03-2024,3305,3504,3404
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,31-03-2024,4228,4550,4389
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,07-04-2024,4155,4350,4252
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,14-04-2024,4340,4443,4391
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,21-04-2024,4566,5001,4783
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,28-04-2024,3239,3722,3480
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,05-05-2024,3881,4320,4100
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,12-05-2024,3282,3559,3420
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,19-05-2024,3659,3937,3798
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,26-05-2024,4798,5165,4981
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,02-06-2024,2807,3236,3021
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,09-06-2024,2309,2693,2501
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,16-06-2024,3655,3849,3752
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,23-06-2024,4958,5310,5134
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,30-06-2024,3987,4121,4054
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,07-07-2024,4310,4499,4404
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,14-07-2024,2067,2256,2161
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,21-07-2024,4686,4900,4793
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,28-07-2024,2206,2501,2353
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,04-08-2024,2138,2312,2225
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,11-08-2024,1987,2303,2145
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,18-08-2024,4796,5059,4927
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,25-08-2024,5021,5312,5166
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,01-09-2024,4162,4360,4261
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,08-09-2024,3236,3431,3333
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,15-09-2024,3037,3326,3181
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,22-09-2024,1503,1971,1737
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,29-09-2024,3026,3342,3184
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,06-10-2024,4474,4859,4666
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,13-10-2024,2864,3025,2944
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,20-10-2024,2162,2478,2320
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,27-10-2024,2961,3247,3104
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,03-11-2024,4466,4665,4565
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,10-11-2024,2039,2371,2205
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,17-11-2024,1539,1922,1730
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,24-11-2024,2139,2622,2380
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,01-12-2024,2416,2659,2537
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,08-12-2024,2152,2350,2251
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,15-12-2024,1619,2097,1858
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,22-12-2024,3175,3327,3251
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,29-12-2024,4565,4721,4643
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,05-01-2025,2370,2650,2510
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,12-01-2025,2450,2947,2698
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,19-01-2025,4615,4847,4731
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,26-01-2025,4648,4968,4808
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,02-02-2025,1764,2009,1886
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,09-02-2025,2025,2133,2079
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,16-02-2025,4786,5138,4962
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,23-02-2025,4507,4780,4643
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,02-03-2025,3043,3312,3177
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,09-03-2025,3049,3431,3240
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,16-03-2025,4074,4178,4126
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,23-03-2025,3440,3878,3659
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,30-03-2025,3083,3503,3293
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,06-04-2025,3064,3308,3186
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,13-04-2025,2036,2352,2194
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,20-04-2025,2655,3046,2850
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,27-04-2025,4592,4966,4779
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,04-05-2025,4055,4336,4195
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,11-05-2025,3504,3805,3654
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,18-05-2025,3099,3237,3168
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,25-05-2025,4847,5119,4983
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,01-06-2025,2093,2412,2252
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,08-06-2025,2428,2844,2636
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,15-06-2025,2454,2554,2504
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,22-06-2025,4094,4541,4317
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Maize,Local,FAQ,29-06-2025,1579,2047,1813
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,01-01-2023,4991,5207,5099
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,08-01-2023,1390,1533,1461
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,15-01-2023,2043,2315,2179
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,22-01-2023,3354,3602,3478
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,29-01-2023,1652,1964,1808
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,05-02-2023,1653,1981,1817
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,12-02-2023,3125,3371,3248
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,19-02-2023,3195,3341,3268
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,26-02-2023,2760,2873,2816
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,05-03-2023,2780,2880,2830
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,12-03-2023,2649,3122,2885
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,19-03-2023,4673,4784,4728
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,26-03-2023,2776,3147,2961
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,02-04-2023,2524,2779,2651
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,09-04-2023,1579,1800,1689
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,16-04-2023,2734,2923,2828
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,23-04-2023,4260,4537,4398
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,30-04-2023,1958,2414,2186
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,07-05-2023,1467,1758,1612
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,14-05-2023,3592,3836,3714
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,21-05-2023,2840,3151,2995
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,28-05-2023,3927,4266,4096
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,04-06-2023,2520,2665,2592
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,11-06-2023,4913,5094,5003
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,18-06-2023,4385,4681,4533
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,25-06-2023,3446,3555,3500
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,02-07-2023,4356,4697,4526
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,09-07-2023,4886,4990,4938
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,16-07-2023,4678,5151,4914
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,23-07-2023,4481,4804,4642
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,30-07-2023,2638,3004,2821
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,06-08-2023,2333,2495,2414
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,13-08-2023,2781,3195,2988
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,20-08-2023,4218,4415,4316
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,27-08-2023,3450,3934,3692
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,03-09-2023,2099,2509,2304
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,10-09-2023,2192,2488,2340
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,17-09-2023,3225,3583,3404
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,24-09-2023,2682,2834,2758
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,01-10-2023,4125,4307,4216
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,08-10-2023,2452,2629,2540
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,15-10-2023,4069,4169,4119
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,22-10-2023,1422,1726,1574
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,29-10-2023,3117,3585,3351
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,05-11-2023,1974,2107,2040
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,12-11-2023,4713,4884,4798
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,19-11-2023,2927,3276,3101
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,26-11-2023,2310,2527,2418
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,03-12-2023,2348,2753,2550
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,10-12-2023,1915,2068,1991
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,17-12-2023,1823,2144,1983
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,24-12-2023,2274,2485,2379
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,31-12-2023,4316,4622,4469
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,07-01-2024,2792,3289,3040
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,14-01-2024,1851,2053,1952
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,21-01-2024,4884,5235,5059
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,28-01-2024,4278,4683,4480
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,04-02-2024,3682,4067,3874
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,11-02-2024,2904,3311,3107
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,18-02-2024,1613,2047,1830
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,25-02-2024,2248,2594,2421
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,03-03-2024,4427,4607,4517
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,10-03-2024,3664,4151,3907
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,17-03-2024,1520,1949,1734
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,24-03-2024,4371,4539,4455
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,31-03-2024,4054,4206,4130
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,07-04-2024,2877,3102,2989
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,14-04-2024,1481,1951,1716
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,21-04-2024,3606,3856,3731
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,28-04-2024,4789,4983,4886
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,05-05-2024,3567,4066,3816
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,12-05-2024,2458,2945,2701
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,19-05-2024,3199,3493,3346
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,26-05-2024,3281,3535,3408
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,02-06-2024,1451,1611,1531
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,09-06-2024,3931,4307,4119
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,16-06-2024,2693,2884,2788
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,23-06-2024,2197,2318,2257
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,30-06-2024,2953,3053,3003
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,07-07-2024,4124,4235,4179
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,14-07-2024,3638,3771,3704
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,21-07-2024,3245,3562,3403
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,28-07-2024,3446,3618,3532
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,04-08-2024,4289,4435,4362
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,11-08-2024,2557,2895,2726
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,18-08-2024,2628,2834,2731
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,25-08-2024,4125,4285,4205
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,01-09-2024,1561,1952,1756
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,08-09-2024,2487,2699,2593
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,15-09-2024,3342,3621,3481
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,22-09-2024,4268,4494,4381
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,29-09-2024,1468,1581,1524
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,06-10-2024,1700,1877,1788
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,13-10-2024,4872,5336,5104
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,20-10-2024,3926,4212,4069
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,27-10-2024,2905,3011,2958
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,03-11-2024,2336,2673,2504
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,10-11-2024,3848,4221,4034
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,17-11-2024,4279,4749,4514
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,24-11-2024,4477,4695,4586
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,01-12-2024,1711,2012,1861
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,08-12-2024,2702,3074,2888
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,15-12-2024,2539,2764,2651
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,22-12-2024,4083,4327,4205
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,29-12-2024,4507,4674,4590
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,05-01-2025,4731,5063,4897
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,12-01-2025,3501,3711,3606
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,19-01-2025,3585,3718,3651
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,26-01-2025,2085,2553,2319
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,02-02-2025,4077,4218,4147
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,09-02-2025,3772,3877,3824
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,16-02-2025,4220,4639,4429
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,23-02-2025,3403,3817,3610
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,02-03-2025,2529,2857,2693
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,09-03-2025,4936,5185,5060
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,16-03-2025,3721,3890,3805
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,23-03-2025,2837,2940,2888
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,30-03-2025,4951,5368,5159
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,06-04-2025,3691,3942,3816
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,13-04-2025,4206,4552,4379
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,20-04-2025,4388,4518,4453
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,27-04-2025,2491,2626,2558
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,04-05-2025,2341,2446,2393
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,11-05-2025,5060,5379,5219
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,18-05-2025,1277,1711,1494
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,25-05-2025,1962,2430,2196
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,01-06-2025,3314,3475,3394
Andhra Pradesh,Alluri Sitarama Raju,Alluri Sitarama Raju Mandi,Red Gram,Local,FAQ,08-06-2025,2857,3291,3074
