District,Crop,Date,Price
Anantapur,Maize,10-09-2024,1337.58
Anantapur,Maize,11-09-2024,1353.95
Anantapur,Maize,12-09-2024,1316.41
Anantapur,Maize,13-09-2024,1286.88
Anantapur,Maize,14-09-2024,1290.8
Anantapur,Maize,15-09-2024,1346.25
Anantapur,Maize,16-09-2024,1324.88
Anantapur,Maize,17-09-2024,1301.15
Anantapur,Maize,18-09-2024,1330.35
Anantapur,Maize,19-09-2024,1311.88
Anantapur,Maize,20-09-2024,1292.93
Anantapur,Maize,21-09-2024,1342.32
Anantapur,Maize,22-09-2024,1308.37
Anantapur,Maize,23-09-2024,1332.94
Anantapur,Maize,24-09-2024,1351.95
Anantapur,Maize,25-09-2024,1340.65
Anantapur,Maize,26-09-2024,1280.9
Anantapur,Maize,27-09-2024,1324.18
Anantapur,Maize,28-09-2024,1286.78
Anantapur,Maize,29-09-2024,1357.51
Anantapur,Maize,30-09-2024,1295.67
Anantapur,Maize,01-10-2024,1333.45
Anantapur,Maize,02-10-2024,1349.28
Anantapur,Maize,03-10-2024,1289.47
Anantapur,Maize,04-10-2024,1277.69
Anantapur,Maize,05-10-2024,1358.52
Anantapur,Maize,06-10-2024,1327.77
Anantapur,Maize,07-10-2024,1321.1
Anantapur,Maize,08-10-2024,1308.36
Anantapur,Maize,09-10-2024,1306.92
Anantapur,Maize,10-10-2024,1346.71
Anantapur,Maize,11-10-2024,1337.44
Anantapur,Maize,12-10-2024,1352.33
Anantapur,Maize,13-10-2024,1359.79
Anantapur,Maize,14-10-2024,1340.74
Anantapur,Maize,15-10-2024,1367.69
Anantapur,Maize,16-10-2024,1312.32
Anantapur,Maize,17-10-2024,1363.32
Anantapur,Maize,18-10-2024,1303.6
Anantapur,Maize,19-10-2024,1302.58
Anantapur,Maize,20-10-2024,1371.48
Anantapur,Maize,21-10-2024,1347.18
Anantapur,Maize,22-10-2024,1346.71
Anantapur,Maize,23-10-2024,1356.21
Anantapur,Maize,24-10-2024,1330.01
Anantapur,Maize,25-10-2024,1336.79
Anantapur,Maize,26-10-2024,1346.14
Anantapur,Maize,27-10-2024,1303.28
Anantapur,Maize,28-10-2024,1327.04
Anantapur,Maize,29-10-2024,1381.86
Anantapur,Maize,30-10-2024,1383.87
Anantapur,Maize,31-10-2024,1363.58
Anantapur,Maize,01-11-2024,1339.24
Anantapur,Maize,02-11-2024,1376.08
Anantapur,Maize,03-11-2024,1342.02
Anantapur,Maize,04-11-2024,1367.28
Anantapur,Maize,05-11-2024,1388.58
Anantapur,Maize,06-11-2024,1346.96
Anantapur,Maize,07-11-2024,1324.91
Anantapur,Maize,08-11-2024,1406.97
Anantapur,Maize,09-11-2024,1347.03
Anantapur,Maize,10-11-2024,1382.94
Anantapur,Maize,11-11-2024,1335.38
Anantapur,Maize,12-11-2024,1354.9
Anantapur,Maize,13-11-2024,1347.92
Anantapur,Maize,14-11-2024,1410.83
Anantapur,Maize,15-11-2024,1408.23
Anantapur,Maize,16-11-2024,1403.8
Anantapur,Maize,17-11-2024,1434.01
Anantapur,Maize,18-11-2024,1405.34
Anantapur,Maize,19-11-2024,1366.29
Anantapur,Maize,20-11-2024,1366.78
Anantapur,Maize,21-11-2024,1415.09
Anantapur,Maize,22-11-2024,1395.1
Anantapur,Maize,23-11-2024,1421.44
Anantapur,Maize,24-11-2024,1376.62
Anantapur,Maize,25-11-2024,1375.78
Anantapur,Maize,26-11-2024,1412.15
Anantapur,Maize,27-11-2024,1449.45
Anantapur,Maize,28-11-2024,1408.22
Anantapur,Maize,29-11-2024,1410.89
Anantapur,Maize,30-11-2024,1464.01
Anantapur,Maize,01-12-2024,1405.52
Anantapur,Maize,02-12-2024,1424.73
Anantapur,Maize,03-12-2024,1479.11
Anantapur,Maize,04-12-2024,1471.13
Anantapur,Maize,05-12-2024,1463.74
Anantapur,Maize,06-12-2024,1488.85
Anantapur,Maize,07-12-2024,1445.62
Anantapur,Maize,08-12-2024,1475.5
Anantapur,Maize,09-12-2024,1421.32
Anantapur,Maize,10-12-2024,1491.3
Anantapur,Maize,11-12-2024,1484.26
Anantapur,Maize,12-12-2024,1485.63
Anantapur,Maize,13-12-2024,1515.75
Anantapur,Maize,14-12-2024,1479.48
Anantapur,Maize,15-12-2024,1508.3
Anantapur,Maize,16-12-2024,1454.57
Anantapur,Maize,17-12-2024,1468.23
Anantapur,Maize,18-12-2024,1535.69
Anantapur,Maize,19-12-2024,1514.0
Anantapur,Maize,20-12-2024,1497.01
Anantapur,Maize,21-12-2024,1464.99
Anantapur,Maize,22-12-2024,1484.9
Anantapur,Maize,23-12-2024,1483.53
Anantapur,Maize,24-12-2024,1528.53
Anantapur,Maize,25-12-2024,1503.05
Anantapur,Maize,26-12-2024,1546.85
Anantapur,Maize,27-12-2024,1529.85
Anantapur,Maize,28-12-2024,1504.51
Anantapur,Maize,29-12-2024,1527.48
Anantapur,Maize,30-12-2024,1575.43
Anantapur,Cotton,01-01-2024,3622.87
Anantapur,Cotton,02-01-2024,3592.76
Anantapur,Cotton,03-01-2024,3626.33
Anantapur,Cotton,04-01-2024,3548.58
Anantapur,Cotton,05-01-2024,3727.6
Anantapur,Cotton,06-01-2024,3567.82
Anantapur,Cotton,07-01-2024,3596.32
Anantapur,Cotton,08-01-2024,3612.88
Anantapur,Cotton,09-01-2024,3613.22
Anantapur,Cotton,10-01-2024,3715.08
Anantapur,Cotton,11-01-2024,3757.32
Anantapur,Cotton,12-01-2024,3662.89
Anantapur,Cotton,13-01-2024,3721.74
Anantapur,Cotton,14-01-2024,3787.02
Anantapur,Cotton,15-01-2024,3704.98
Anantapur,Cotton,16-01-2024,3815.13
Anantapur,Cotton,17-01-2024,3773.17
Anantapur,Cotton,18-01-2024,3671.29
Anantapur,Cotton,19-01-2024,3701.75
Anantapur,Cotton,20-01-2024,3696.04
Anantapur,Cotton,21-01-2024,3791.24
Anantapur,Cotton,22-01-2024,3845.66
Anantapur,Cotton,23-01-2024,3703.41
Anantapur,Cotton,24-01-2024,3713.22
Anantapur,Cotton,25-01-2024,3801.04
Anantapur,Cotton,26-01-2024,3741.01
Anantapur,Cotton,27-01-2024,3819.23
Anantapur,Cotton,28-01-2024,3808.42
Anantapur,Cotton,29-01-2024,3945.05
Anantapur,Cotton,30-01-2024,3912.37
Anantapur,Cotton,31-01-2024,3815.2
Anantapur,Cotton,01-02-2024,3937.85
Anantapur,Cotton,02-02-2024,3974.34
Anantapur,Cotton,03-02-2024,3810.43
Anantapur,Cotton,04-02-2024,3829.71
Anantapur,Cotton,05-02-2024,3899.14
Anantapur,Cotton,06-02-2024,4008.78
Anantapur,Cotton,07-02-2024,3852.27
Anantapur,Cotton,08-02-2024,3958.3
Anantapur,Cotton,09-02-2024,3913.98
Anantapur,Cotton,10-02-2024,3970.87
Anantapur,Cotton,11-02-2024,3862.95
Anantapur,Cotton,12-02-2024,3991.6
Anantapur,Cotton,13-02-2024,3937.75
Anantapur,Cotton,14-02-2024,3945.39
Anantapur,Cotton,15-02-2024,3931.27
Anantapur,Cotton,16-02-2024,3990.6
Anantapur,Cotton,17-02-2024,3904.62
Anantapur,Cotton,18-02-2024,4057.8
Anantapur,Cotton,19-02-2024,4050.86
Anantapur,Cotton,20-02-2024,4065.13
Anantapur,Cotton,21-02-2024,4050.58
Anantapur,Cotton,22-02-2024,3991.89
Anantapur,Cotton,23-02-2024,3968.31
Anantapur,Cotton,24-02-2024,4089.81
Anantapur,Cotton,25-02-2024,4000.28
Anantapur,Cotton,26-02-2024,4088.63
Anantapur,Cotton,27-02-2024,4145.88
Anantapur,Cotton,28-02-2024,3988.97
Anantapur,Cotton,29-02-2024,4048.81
Anantapur,Cotton,01-03-2024,4079.17
Anantapur,Cotton,02-03-2024,4045.72
Anantapur,Cotton,03-03-2024,3981.4
Anantapur,Cotton,04-03-2024,4090.34
Anantapur,Cotton,05-03-2024,3991.08
Anantapur,Cotton,06-03-2024,4100.43
Anantapur,Cotton,07-03-2024,4100.06
Anantapur,Cotton,08-03-2024,4099.17
Anantapur,Cotton,09-03-2024,4075.69
Anantapur,Cotton,10-03-2024,4087.07
Anantapur,Cotton,11-03-2024,4089.35
Anantapur,Cotton,12-03-2024,4194.34
Anantapur,Cotton,13-03-2024,4186.94
Anantapur,Cotton,14-03-2024,4088.22
Anantapur,Cotton,15-03-2024,4155.76
Anantapur,Cotton,16-03-2024,4171.0
Anantapur,Cotton,17-03-2024,4161.05
Anantapur,Cotton,18-03-2024,4045.61
Anantapur,Cotton,19-03-2024,4092.05
Anantapur,Cotton,20-03-2024,4104.65
Anantapur,Cotton,21-03-2024,4206.22
Anantapur,Cotton,22-03-2024,4058.69
Anantapur,Cotton,23-03-2024,4090.1
Anantapur,Cotton,24-03-2024,4146.91
Anantapur,Cotton,25-03-2024,4095.99
Anantapur,Cotton,26-03-2024,4210.11
Anantapur,Cotton,27-03-2024,4091.3
Anantapur,Cotton,28-03-2024,4094.61
Anantapur,Cotton,29-03-2024,4060.99
Anantapur,Cotton,30-03-2024,4034.02
Anantapur,Cotton,31-03-2024,4028.13
Anantapur,Cotton,01-04-2024,4083.31
Anantapur,Cotton,02-04-2024,4186.17
Anantapur,Cotton,03-04-2024,4029.65
Anantapur,Cotton,04-04-2024,4155.95
Anantapur,Cotton,05-04-2024,4038.85
Anantapur,Cotton,06-04-2024,4197.67
Anantapur,Cotton,07-04-2024,4109.57
Anantapur,Cotton,08-04-2024,4089.6
Anantapur,Cotton,09-04-2024,4036.08
Anantapur,Cotton,10-04-2024,4199.71
Anantapur,Cotton,11-04-2024,4102.89
Anantapur,Cotton,12-04-2024,4083.36
Anantapur,Cotton,13-04-2024,4205.9
Anantapur,Cotton,14-04-2024,4085.57
Anantapur,Cotton,15-04-2024,4082.91
Anantapur,Cotton,16-04-2024,4125.09
Anantapur,Cotton,17-04-2024,4202.63
Anantapur,Cotton,18-04-2024,4210.02
Anantapur,Cotton,19-04-2024,4186.47
Anantapur,Cotton,20-04-2024,4065.97
Anantapur,Cotton,21-04-2024,4050.76
Anantapur,Cotton,22-04-2024,4113.47
Anantapur,Cotton,23-04-2024,4058.94
Anantapur,Cotton,24-04-2024,4154.72
Anantapur,Cotton,25-04-2024,3983.58
Anantapur,Cotton,26-04-2024,3987.32
Anantapur,Cotton,27-04-2024,4026.92
Anantapur,Cotton,28-04-2024,4010.79
Anantapur,Cotton,29-04-2024,4079.12
Anantapur,Cotton,30-04-2024,4087.0
Anantapur,Cotton,01-05-2024,4091.96
Anantapur,Cotton,02-05-2024,4146.45
Anantapur,Cotton,03-05-2024,3997.42
Anantapur,Cotton,04-05-2024,4006.34
Anantapur,Cotton,05-05-2024,4003.16
Anantapur,Cotton,06-05-2024,4026.48
Anantapur,Cotton,07-05-2024,3988.27
Anantapur,Cotton,08-05-2024,4033.39
Anantapur,Cotton,09-05-2024,4015.67
Anantapur,Cotton,10-05-2024,4049.94
Anantapur,Cotton,11-05-2024,3915.1
Anantapur,Cotton,12-05-2024,4029.65
Anantapur,Cotton,13-05-2024,3923.39
Anantapur,Cotton,14-05-2024,4050.91
Anantapur,Cotton,15-05-2024,4044.99
Anantapur,Cotton,16-05-2024,3886.99
Anantapur,Cotton,17-05-2024,4055.24
Anantapur,Cotton,18-05-2024,3887.52
Anantapur,Cotton,19-05-2024,3898.85
Anantapur,Cotton,20-05-2024,3941.03
Anantapur,Cotton,21-05-2024,3962.12
Anantapur,Cotton,22-05-2024,3985.44
Anantapur,Cotton,23-05-2024,3863.08
Anantapur,Cotton,24-05-2024,3946.57
Anantapur,Cotton,25-05-2024,3885.32
Anantapur,Cotton,26-05-2024,3841.63
Anantapur,Cotton,27-05-2024,3970.17
Anantapur,Cotton,28-05-2024,3938.49
Anantapur,Cotton,29-05-2024,3936.81
Anantapur,Cotton,30-05-2024,3860.55
Anantapur,Cotton,31-05-2024,3779.15
Anantapur,Cotton,01-06-2024,3784.36
Anantapur,Cotton,02-06-2024,3909.66
Anantapur,Cotton,03-06-2024,3891.64
Anantapur,Cotton,04-06-2024,3840.19
Anantapur,Cotton,05-06-2024,3736.04
Anantapur,Cotton,06-06-2024,3728.57
Anantapur,Cotton,07-06-2024,3862.73
Anantapur,Cotton,08-06-2024,3734.22
Anantapur,Cotton,09-06-2024,3789.57
Anantapur,Cotton,10-06-2024,3718.19
Anantapur,Cotton,11-06-2024,3738.53
Anantapur,Cotton,12-06-2024,3727.73
Anantapur,Cotton,13-06-2024,3678.4
Anantapur,Cotton,14-06-2024,3668.86
Anantapur,Cotton,15-06-2024,3667.02
Anantapur,Cotton,16-06-2024,3822.7
Anantapur,Cotton,17-06-2024,3647.61
Anantapur,Cotton,18-06-2024,3647.68
Anantapur,Cotton,19-06-2024,3675.45
Anantapur,Cotton,20-06-2024,3787.93
Anantapur,Cotton,21-06-2024,3800.2
Anantapur,Cotton,22-06-2024,3674.53
Anantapur,Cotton,23-06-2024,3754.96
Anantapur,Cotton,24-06-2024,3692.79
Anantapur,Cotton,25-06-2024,3712.31
Anantapur,Cotton,26-06-2024,3618.87
Anantapur,Cotton,27-06-2024,3694.07
Anantapur,Cotton,28-06-2024,3693.87
Anantapur,Cotton,29-06-2024,3539.21
Anantapur,Cotton,30-06-2024,3526.72
Anantapur,Cotton,01-07-2024,3652.3
Anantapur,Cotton,02-07-2024,3570.63
Anantapur,Cotton,03-07-2024,3551.46
Anantapur,Cotton,04-07-2024,3665.3
Anantapur,Cotton,05-07-2024,3503.53
Anantapur,Cotton,06-07-2024,3560.95
Anantapur,Cotton,07-07-2024,3526.0
Anantapur,Cotton,08-07-2024,3466.7
Anantapur,Cotton,09-07-2024,3498.2
Anantapur,Cotton,10-07-2024,3566.97
Anantapur,Cotton,11-07-2024,3537.86
Anantapur,Cotton,12-07-2024,3500.28
Anantapur,Cotton,13-07-2024,3496.94
Anantapur,Cotton,14-07-2024,3501.54
Anantapur,Cotton,15-07-2024,3422.08
Anantapur,Cotton,16-07-2024,3575.43
Anantapur,Cotton,17-07-2024,3568.75
Anantapur,Cotton,18-07-2024,3556.36
Anantapur,Cotton,19-07-2024,3422.34
Anantapur,Cotton,20-07-2024,3357.04
Anantapur,Cotton,21-07-2024,3375.64
Anantapur,Cotton,22-07-2024,3462.8
Anantapur,Cotton,23-07-2024,3357.93
Anantapur,Cotton,24-07-2024,3509.75
Anantapur,Cotton,25-07-2024,3490.75
Anantapur,Cotton,26-07-2024,3320.96
Anantapur,Cotton,27-07-2024,3358.59
Anantapur,Cotton,28-07-2024,3395.8
Anantapur,Cotton,29-07-2024,3452.11
Anantapur,Cotton,30-07-2024,3415.25
Anantapur,Cotton,31-07-2024,3426.68
Anantapur,Cotton,01-08-2024,3363.57
Anantapur,Cotton,02-08-2024,3327.84
Anantapur,Cotton,03-08-2024,3289.61
Anantapur,Cotton,04-08-2024,3315.67
Anantapur,Cotton,05-08-2024,3270.17
Anantapur,Cotton,06-08-2024,3406.84
Anantapur,Cotton,07-08-2024,3350.61
Anantapur,Cotton,08-08-2024,3212.14
Anantapur,Cotton,09-08-2024,3205.42
Anantapur,Cotton,10-08-2024,3182.59
Anantapur,Cotton,11-08-2024,3286.93
Anantapur,Cotton,12-08-2024,3310.25
Anantapur,Cotton,13-08-2024,3318.31
Anantapur,Cotton,14-08-2024,3266.59
Anantapur,Cotton,15-08-2024,3324.31
Anantapur,Cotton,16-08-2024,3146.19
Anantapur,Cotton,17-08-2024,3274.58
Anantapur,Cotton,18-08-2024,3230.78
Anantapur,Cotton,19-08-2024,3234.49
Anantapur,Cotton,20-08-2024,3180.27
Anantapur,Cotton,21-08-2024,3188.41
Anantapur,Cotton,22-08-2024,3125.22
Anantapur,Cotton,23-08-2024,3212.2
Anantapur,Cotton,24-08-2024,3095.29
Anantapur,Cotton,25-08-2024,3149.98
Anantapur,Cotton,26-08-2024,3278.08
Anantapur,Cotton,27-08-2024,3187.65
Anantapur,Cotton,28-08-2024,3188.16
Anantapur,Cotton,29-08-2024,3154.57
Anantapur,Cotton,30-08-2024,3150.83
Anantapur,Cotton,31-08-2024,3092.61
Anantapur,Cotton,01-09-2024,3152.61
Anantapur,Cotton,02-09-2024,3199.93
Anantapur,Cotton,03-09-2024,3210.27
Anantapur,Cotton,04-09-2024,3065.78
Anantapur,Cotton,05-09-2024,3032.82
Anantapur,Cotton,06-09-2024,3194.11
Anantapur,Cotton,07-09-2024,3160.52
Anantapur,Cotton,08-09-2024,3043.05
Anantapur,Cotton,09-09-2024,3150.36
Anantapur,Cotton,10-09-2024,3062.84
Anantapur,Cotton,11-09-2024,3175.54
Anantapur,Cotton,12-09-2024,3029.48
Anantapur,Cotton,13-09-2024,3023.89
Anantapur,Cotton,14-09-2024,3176.99
Anantapur,Cotton,15-09-2024,3070.6
Anantapur,Cotton,16-09-2024,3013.63
Anantapur,Cotton,17-09-2024,3150.21
Anantapur,Cotton,18-09-2024,3066.12
Anantapur,Cotton,19-09-2024,3107.49
Anantapur,Cotton,20-09-2024,3071.65
Anantapur,Cotton,21-09-2024,3118.3
Anantapur,Cotton,22-09-2024,3176.3
Anantapur,Cotton,23-09-2024,3024.38
Anantapur,Cotton,24-09-2024,3015.68
Anantapur,Cotton,25-09-2024,3051.1
Anantapur,Cotton,26-09-2024,2984.05
Anantapur,Cotton,27-09-2024,3123.76
Anantapur,Cotton,28-09-2024,3004.65
Anantapur,Cotton,29-09-2024,3181.81
Anantapur,Cotton,30-09-2024,3169.92
Anantapur,Cotton,01-10-2024,3072.67
Anantapur,Cotton,02-10-2024,3177.56
Anantapur,Cotton,03-10-2024,3184.17
Anantapur,Cotton,04-10-2024,3008.97
Anantapur,Cotton,05-10-2024,3012.51
Anantapur,Cotton,06-10-2024,3125.55
Anantapur,Cotton,07-10-2024,3006.93
Anantapur,Cotton,08-10-2024,3054.02
Anantapur,Cotton,09-10-2024,3148.74
Anantapur,Cotton,10-10-2024,3019.46
Anantapur,Cotton,11-10-2024,3134.74
Anantapur,Cotton,12-10-2024,3018.04
Anantapur,Cotton,13-10-2024,3024.64
Anantapur,Cotton,14-10-2024,3179.4
Anantapur,Cotton,15-10-2024,3095.78
Anantapur,Cotton,16-10-2024,3057.11
Anantapur,Cotton,17-10-2024,3006.54
Anantapur,Cotton,18-10-2024,3057.28
Anantapur,Cotton,19-10-2024,3065.59
Anantapur,Cotton,20-10-2024,3045.26
Anantapur,Cotton,21-10-2024,3080.52
Anantapur,Cotton,22-10-2024,3124.57
Anantapur,Cotton,23-10-2024,3178.66
Anantapur,Cotton,24-10-2024,3087.57
Anantapur,Cotton,25-10-2024,3077.09
Anantapur,Cotton,26-10-2024,3206.07
Anantapur,Cotton,27-10-2024,3175.25
Anantapur,Cotton,28-10-2024,3045.35
Anantapur,Cotton,29-10-2024,3172.29
Anantapur,Cotton,30-10-2024,3086.22
Anantapur,Cotton,31-10-2024,3186.57
Anantapur,Cotton,01-11-2024,3069.53
Anantapur,Cotton,02-11-2024,3184.21
Anantapur,Cotton,03-11-2024,3152.88
Anantapur,Cotton,04-11-2024,3261.35
Anantapur,Cotton,05-11-2024,3182.63
Anantapur,Cotton,06-11-2024,3229.06
Anantapur,Cotton,07-11-2024,3188.13
Anantapur,Cotton,08-11-2024,3235.97
Anantapur,Cotton,09-11-2024,3175.17
Anantapur,Cotton,10-11-2024,3145.54
Anantapur,Cotton,11-11-2024,3229.99
Anantapur,Cotton,12-11-2024,3234.65
Anantapur,Cotton,13-11-2024,3131.2
Anantapur,Cotton,14-11-2024,3250.36
Anantapur,Cotton,15-11-2024,3193.98
Anantapur,Cotton,16-11-2024,3291.22
Anantapur,Cotton,17-11-2024,3232.55
Anantapur,Cotton,18-11-2024,3156.41
Anantapur,Cotton,19-11-2024,3203.87
Anantapur,Cotton,20-11-2024,3206.18
Anantapur,Cotton,21-11-2024,3304.7
Anantapur,Cotton,22-11-2024,3210.48
Anantapur,Cotton,23-11-2024,3362.91
Anantapur,Cotton,24-11-2024,3365.46
Anantapur,Cotton,25-11-2024,3350.68
Anantapur,Cotton,26-11-2024,3222.5
Anantapur,Cotton,27-11-2024,3298.79
Anantapur,Cotton,28-11-2024,3367.39
Anantapur,Cotton,29-11-2024,3274.19
Anantapur,Cotton,30-11-2024,3336.81
Anantapur,Cotton,01-12-2024,3433.57
Anantapur,Cotton,02-12-2024,3365.72
Anantapur,Cotton,03-12-2024,3317.77
Anantapur,Cotton,04-12-2024,3274.62
Anantapur,Cotton,05-12-2024,3338.06
Anantapur,Cotton,06-12-2024,3407.03
Anantapur,Cotton,07-12-2024,3365.35
Anantapur,Cotton,08-12-2024,3378.74
Anantapur,Cotton,09-12-2024,3500.05
Anantapur,Cotton,10-12-2024,3336.12
Anantapur,Cotton,11-12-2024,3472.98
Anantapur,Cotton,12-12-2024,3522.38
Anantapur,Cotton,13-12-2024,3503.62
Anantapur,Cotton,14-12-2024,3545.92
Anantapur,Cotton,15-12-2024,3402.68
Anantapur,Cotton,16-12-2024,3533.15
Anantapur,Cotton,17-12-2024,3568.38
Anantapur,Cotton,18-12-2024,3493.66
Anantapur,Cotton,19-12-2024,3544.98
Anantapur,Cotton,20-12-2024,3458.52
Anantapur,Cotton,21-12-2024,3503.31
Anantapur,Cotton,22-12-2024,3612.18
Anantapur,Cotton,23-12-2024,3472.04
Anantapur,Cotton,24-12-2024,3639.14
Anantapur,Cotton,25-12-2024,3606.26
Anantapur,Cotton,26-12-2024,3610.39
Anantapur,Cotton,27-12-2024,3539.28
Anantapur,Cotton,28-12-2024,3513.52
Anantapur,Cotton,29-12-2024,3525.91
Anantapur,Cotton,30-12-2024,3666.76
Anantapur,Groundnut,01-01-2024,4078.17
Anantapur,Groundnut,02-01-2024,4130.0
Anantapur,Groundnut,03-01-2024,4196.86
Anantapur,Groundnut,04-01-2024,4083.73
Anantapur,Groundnut,05-01-2024,4049.67
Anantapur,Groundnut,06-01-2024,4288.55
Anantapur,Groundnut,07-01-2024,4151.34
Anantapur,Groundnut,08-01-2024,4217.99
Anantapur,Groundnut,09-01-2024,4221.05
Anantapur,Groundnut,10-01-2024,4127.6
Anantapur,Groundnut,11-01-2024,4174.02
Anantapur,Groundnut,12-01-2024,4252.21
Anantapur,Groundnut,13-01-2024,4349.12
Anantapur,Groundnut,14-01-2024,4297.8
Anantapur,Groundnut,15-01-2024,4322.12
Anantapur,Groundnut,16-01-2024,4206.29
Anantapur,Groundnut,17-01-2024,4238.13
Anantapur,Groundnut,18-01-2024,4288.88
Anantapur,Groundnut,19-01-2024,4275.44
Anantapur,Groundnut,20-01-2024,4366.08
Anantapur,Groundnut,21-01-2024,4285.3
Anantapur,Groundnut,22-01-2024,4225.91
Anantapur,Groundnut,23-01-2024,4404.81
Anantapur,Groundnut,24-01-2024,4458.48
Anantapur,Groundnut,25-01-2024,4384.97
Anantapur,Groundnut,26-01-2024,4266.83
Anantapur,Groundnut,27-01-2024,4464.76
Anantapur,Groundnut,28-01-2024,4308.83
Anantapur,Groundnut,29-01-2024,4334.61
Anantapur,Groundnut,30-01-2024,4393.38
Anantapur,Groundnut,31-01-2024,4316.27
Anantapur,Groundnut,01-02-2024,4332.57
Anantapur,Groundnut,02-02-2024,4334.47
Anantapur,Groundnut,03-02-2024,4392.56
Anantapur,Groundnut,04-02-2024,4514.35
Anantapur,Groundnut,05-02-2024,4500.51
Anantapur,Groundnut,06-02-2024,4484.01
Anantapur,Groundnut,07-02-2024,4546.02
Anantapur,Groundnut,08-02-2024,4458.26
Anantapur,Groundnut,09-02-2024,4507.73
Anantapur,Groundnut,10-02-2024,4398.0
Anantapur,Groundnut,11-02-2024,4505.68
Anantapur,Groundnut,12-02-2024,4426.61
Anantapur,Groundnut,13-02-2024,4457.15
Anantapur,Groundnut,14-02-2024,4507.0
Anantapur,Groundnut,15-02-2024,4542.5
Anantapur,Groundnut,16-02-2024,4504.96
Anantapur,Groundnut,17-02-2024,4615.04
Anantapur,Groundnut,18-02-2024,4598.71
Anantapur,Groundnut,19-02-2024,4549.46
Anantapur,Groundnut,20-02-2024,4550.28
Anantapur,Groundnut,21-02-2024,4594.7
Anantapur,Groundnut,22-02-2024,4637.91
Anantapur,Groundnut,23-02-2024,4657.48
Anantapur,Groundnut,24-02-2024,4546.8
Anantapur,Groundnut,25-02-2024,4708.02
Anantapur,Groundnut,26-02-2024,4555.21
Anantapur,Groundnut,27-02-2024,4680.35
Anantapur,Groundnut,28-02-2024,4667.08
Anantapur,Groundnut,29-02-2024,4662.25
Anantapur,Groundnut,01-03-2024,4718.67
Anantapur,Groundnut,02-03-2024,4611.94
Anantapur,Groundnut,03-03-2024,4568.7
Anantapur,Groundnut,04-03-2024,4747.55
Anantapur,Groundnut,05-03-2024,4736.79
Anantapur,Groundnut,06-03-2024,4728.29
Anantapur,Groundnut,07-03-2024,4773.0
Anantapur,Groundnut,08-03-2024,4604.51
Anantapur,Groundnut,09-03-2024,4690.73
Anantapur,Groundnut,10-03-2024,4624.08
Anantapur,Groundnut,11-03-2024,4701.65
Anantapur,Groundnut,12-03-2024,4573.21
Anantapur,Groundnut,13-03-2024,4773.16
Anantapur,Groundnut,14-03-2024,4617.69
Anantapur,Groundnut,15-03-2024,4765.0
Anantapur,Groundnut,16-03-2024,4756.54
Anantapur,Groundnut,17-03-2024,4795.51
Anantapur,Groundnut,18-03-2024,4773.02
Anantapur,Groundnut,19-03-2024,4628.47
Anantapur,Groundnut,20-03-2024,4713.77
Anantapur,Groundnut,21-03-2024,4804.6
Anantapur,Groundnut,22-03-2024,4717.36
Anantapur,Groundnut,23-03-2024,4829.82
Anantapur,Groundnut,24-03-2024,4689.95
Anantapur,Groundnut,25-03-2024,4663.39
Anantapur,Groundnut,26-03-2024,4723.21
Anantapur,Groundnut,27-03-2024,4743.74
Anantapur,Groundnut,28-03-2024,4622.29
Anantapur,Groundnut,29-03-2024,4711.49
Anantapur,Groundnut,30-03-2024,4714.66
Anantapur,Groundnut,31-03-2024,4800.51
Anantapur,Groundnut,01-04-2024,4661.81
Anantapur,Groundnut,02-04-2024,4610.53
Anantapur,Groundnut,03-04-2024,4834.51
Anantapur,Groundnut,04-04-2024,4805.57
Anantapur,Groundnut,05-04-2024,4634.18
Anantapur,Groundnut,06-04-2024,4637.14
Anantapur,Groundnut,07-04-2024,4700.89
Anantapur,Groundnut,08-04-2024,4810.82
Anantapur,Groundnut,09-04-2024,4653.53
Anantapur,Groundnut,10-04-2024,4763.77
Anantapur,Groundnut,11-04-2024,4692.91
Anantapur,Groundnut,12-04-2024,4711.72
Anantapur,Groundnut,13-04-2024,4705.11
Anantapur,Groundnut,14-04-2024,4759.61
Anantapur,Groundnut,15-04-2024,4706.02
Anantapur,Groundnut,16-04-2024,4740.17
Anantapur,Groundnut,17-04-2024,4716.96
Anantapur,Groundnut,18-04-2024,4675.68
Anantapur,Groundnut,19-04-2024,4806.91
Anantapur,Groundnut,20-04-2024,4777.72
Anantapur,Groundnut,21-04-2024,4753.79
Anantapur,Groundnut,22-04-2024,4786.4
Anantapur,Groundnut,23-04-2024,4718.34
Anantapur,Groundnut,24-04-2024,4699.62
Anantapur,Groundnut,25-04-2024,4600.08
Anantapur,Groundnut,26-04-2024,4757.43
Anantapur,Groundnut,27-04-2024,4645.17
Anantapur,Groundnut,28-04-2024,4566.74
Anantapur,Groundnut,29-04-2024,4587.45
Anantapur,Groundnut,30-04-2024,4528.75
Anantapur,Groundnut,01-05-2024,4741.5
Anantapur,Groundnut,02-05-2024,4552.69
Anantapur,Groundnut,03-05-2024,4600.98
Anantapur,Groundnut,04-05-2024,4601.72
Anantapur,Groundnut,05-05-2024,4737.22
Anantapur,Groundnut,06-05-2024,4539.49
Anantapur,Groundnut,07-05-2024,4532.67
Anantapur,Groundnut,08-05-2024,4671.98
Anantapur,Groundnut,09-05-2024,4627.6
